Timestamp,Source IP Address,Destination IP Address,Source Port,Destination Port,Protocol,Packet Length,Packet Type,Traffic Type,Payload Data,Malware Indicators,Anomaly Scores,Alerts/Warnings,Attack Type,Attack Signature,Action Taken,Severity Level,User Information,Device Information,Network Segment,Geo-location Data,Proxy Information,Firewall Logs,IDS/IPS Alerts,Log Source
2024-05-12 21:39:44,197.111.252.67,235.31.133.1,57569,18588,TCP,1482,Data,FTP,-,IoC Detected,91.62,Alert Triggered,Malware,Known Pattern A,Logged,Low,Prerak Jha,Mozilla/5.0 (Linux; Android 5.0.2) AppleWebKit/531.0 (KHTML like Gecko) Chrome/32.0.839.0 Safari/531.0,Segment B,Houston.Athens,,,Alert Data,Firewall
2024-05-12 16:56:47,136.122.38.36,198.58.243.10,25411,54489,TCP,1423,Data,HTTP,-,IoC Detected,74.84,Alert Triggered,DDoS,Known Pattern A,Blocked,Low,Miraan Kohli,Mozilla/5.0 (iPod; U; CPU iPhone OS 3_3 like Mac OS X; bg-BG) AppleWebKit/533.3.6 (KHTML like Gecko) Version/3.0.5 Mobile/8B118 Safari/6533.3.6,Segment B,Latur.West Bengal,48.136.80.5,,,Server
2024-05-12 07:59:35,60.176.164.243,151.76.251.80,30107,10510,TCP,1452,Control,DNS,-,IoC Detected,30.27,,Intrusion,Known Pattern B,Logged,Low,Neysa Krish,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/536.2 (KHTML like Gecko) Chrome/38.0.849.0 Safari/536.2,Segment C,Chicago.Vienna,,,Alert Data,Firewall
2024-05-12 15:47:11,25.155.151.183,61.182.129.15,11122,37615,TCP,514,Control,FTP,-,,89.75,Alert Triggered,DDoS,Known Pattern A,Logged,High,Nakul Walia,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_11_8; rv:1.9.4.20) Gecko/5765-12-27 23:05:08 Firefox/3.8,Segment C,Beijing.Mizoram,91.99.207.57,Log Data,,Firewall
2024-05-12 21:08:17,17.24.21.239,143.236.74.14,36638,34415,TCP,670,Control,HTTP,-,,42.19,,Intrusion,Known Pattern A,Blocked,Low,Yasmin Kade,Mozilla/5.0 (Macintosh; PPC Mac OS X 10_11_2; rv:1.9.3.20) Gecko/4704-11-01 22:32:21 Firefox/4.0,Segment C,Guangzhou.Atlanta,249.109.30.152,,Alert Data,Firewall
2024-05-12 22:13:44,187.241.22.51,152.161.103.137,49346,2363,TCP,1154,Data,DNS,-,,98.93,,Intrusion,Known Pattern B,Ignored,Medium,Misha Brahmbhatt,Opera/8.13.(X11; Linux x86_64; bn-IN) Presto/2.9.177 Version/10.00,Segment B,Montreal.Los Angeles,22.144.20.150,Log Data,Alert Data,Server
2024-05-12 16:04:18,225.111.213.115,26.46.254.201,33311,10042,UDP,1480,Data,HTTP,-,IoC Detected,16.1,,Intrusion,Known Pattern B,Ignored,Low,Hridaan Mann,Opera/9.65.(X11; Linux i686; ml-IN) Presto/2.9.173 Version/12.00,Segment C,Vienna.Chicago,57.96.18.87,,,Firewall
2024-05-12 10:56:02,78.232.217.187,249.33.183.101,3806,18882,TCP,239,Data,FTP,-,IoC Detected,86.1,,Intrusion,Known Pattern A,Ignored,Medium,Shlok Rajan,Opera/9.12.(X11; Linux i686; ga-IE) Presto/2.9.171 Version/12.00,Segment B,Atlanta.Amsterdam,132.14.248.241,Log Data,Alert Data,Firewall
2024-05-12 17:32:00,68.52.16.7,183.47.113.144,55742,56246,TCP,100,Data,FTP,-,,73.57,Alert Triggered,DDoS,Known Pattern B,Ignored,Medium,Riaan Iyer,Mozilla/5.0 (Macintosh; PPC Mac OS X 10_7_2 rv:4.0; cs-CZ) AppleWebKit/531.39.4 (KHTML like Gecko) Version/5.0 Safari/531.39.4,Segment B,Warangal.Rajasthan,154.231.151.127,,Alert Data,Server
2024-05-12 03:26:41,231.196.112.57,175.220.165.20,63232,25477,TCP,1118,Control,DNS,-,,42.01,Alert Triggered,DDoS,Known Pattern B,Blocked,Medium,Priyansh Saini,Mozilla/5.0 (Macintosh; PPC Mac OS X 10_7_8) AppleWebKit/533.2 (KHTML like Gecko) Chrome/62.0.817.0 Safari/533.2,Segment A,Mexico City.London,193.237.129.238,,Alert Data,Server
2024-05-12 12:39:24,41.188.207.135,242.209.48.239,10558,31742,TCP,436,Data,FTP,-,,39.23,Alert Triggered,Intrusion,Known Pattern B,Ignored,Medium,Ira Sarma,Opera/8.32.(X11; Linux i686; lb-LU) Presto/2.9.189 Version/11.00,Segment A,Chandigarh.Kerala,231.246.138.61,,Alert Data,Server
2024-05-12 04:42:14,158.119.150.120,16.116.9.226,34081,25482,TCP,746,Control,FTP,-,IoC Detected,69.11,,Intrusion,Known Pattern A,Logged,Low,Trisha Kakar,Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_12_6; rv:1.9.2.20) Gecko/9191-01-10 20:25:51 Firefox/3.8,Segment C,Rome.Los Angeles,,Log Data,,Server
2024-05-12 10:42:12,53.106.128.193,12.215.49.187,22740,60730,TCP,1474,Control,HTTP,-,,86.89,Alert Triggered,DDoS,Known Pattern B,Logged,High,Hrishita Walla,Mozilla/5.0 (iPhone; CPU iPhone OS 4_2_1 like Mac OS X) AppleWebKit/533.1 (KHTML like Gecko) FxiOS/13.9y6964.0 Mobile/05A889 Safari/533.1,Segment C,Shanghai.Madhya Pradesh,,Log Data,Alert Data,Server
2024-05-12 05:17:31,15.133.127.105,68.133.91.141,65416,2091,UDP,1473,Control,HTTP,-,IoC Detected,91.08,Alert Triggered,Intrusion,Known Pattern A,Blocked,High,Ishaan Kashyap,Mozilla/5.0 (Linux; Android 11) AppleWebKit/531.2 (KHTML like Gecko) Chrome/20.0.884.0 Safari/531.2,Segment A,Vienna.New York City,,Log Data,Alert Data,Server
2024-05-12 05:30:45,8.80.139.66,101.254.211.9,19511,24557,TCP,1223,Data,DNS,-,,70.41,,DDoS,Known Pattern A,Blocked,Medium,Zeeshan Agarwal,Mozilla/5.0 (iPad; CPU iPad OS 3_1_3 like Mac OS X) AppleWebKit/535.2 (KHTML like Gecko) CriOS/41.0.823.0 Mobile/98H875 Safari/535.2,Segment B,Berlin.New York City,,Log Data,,Server
2024-05-12 23:30:09,89.25.96.219,17.134.238.94,9821,53823,TCP,931,Data,HTTP,-,IoC Detected,1.45,Alert Triggered,DDoS,Known Pattern B,Blocked,Medium,Piya Kade,Mozilla/5.0 (Windows NT 5.0) AppleWebKit/532.1 (KHTML like Gecko) Chrome/53.0.868.0 Safari/532.1,Segment A,Miami.Paris,40.45.166.151,Log Data,,Firewall
2024-05-12 19:28:19,116.76.5.137,150.215.75.112,44363,55482,TCP,1065,Control,FTP,-,IoC Detected,64.19,Alert Triggered,Malware,Known Pattern B,Blocked,Medium,Divij Aurora,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.0; Trident/4.0),Segment B,Bhalswa Jahangir Pur.Maharashtra,,,,Server
2024-05-12 13:13:09,62.9.29.225,184.17.224.151,40415,49430,TCP,1462,Data,FTP,-,,19.07,Alert Triggered,DDoS,Known Pattern A,Blocked,Low,Shalv Kohli,Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_7_6; rv:1.9.6.20) Gecko/9468-12-13 22:13:21 Firefox/15.0,Segment B,New York City.Paris,,,Alert Data,Firewall
2024-05-12 03:00:03,229.173.87.104,123.0.11.124,60379,9928,TCP,1211,Control,DNS,-,IoC Detected,91.98,Alert Triggered,Malware,Known Pattern B,Blocked,Low,Aarna Mane,Mozilla/5.0 (iPad; CPU iPad OS 12_4_8 like Mac OS X) AppleWebKit/533.2 (KHTML like Gecko) CriOS/39.0.806.0 Mobile/00I496 Safari/533.2,Segment B,Nanjing.New York City,163.64.0.248,Log Data,Alert Data,Firewall
2024-05-12 02:22:43,201.150.65.203,15.93.183.231,3053,44885,UDP,401,Control,HTTP,-,,77.55,Alert Triggered,DDoS,Known Pattern A,Logged,Medium,Divyansh Krishna,Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_8_0 rv:3.0; ta-LK) AppleWebKit/535.31.4 (KHTML like Gecko) Version/5.0.1 Safari/535.31.4,Segment C,Bangalore.Madrid,,,,Server
2024-05-12 09:29:25,110.93.246.207,172.189.60.65,60467,32612,TCP,1276,Data,FTP,-,IoC Detected,95.53,,DDoS,Known Pattern A,Ignored,High,Ayesha Bhandari,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_9) AppleWebKit/535.1 (KHTML like Gecko) Chrome/46.0.883.0 Safari/535.1,Segment C,Xi'an.Chicago,,,Alert Data,Server
2024-05-12 22:44:51,178.92.111.129,200.34.245.116,32539,57217,TCP,918,Data,HTTP,-,,50.84,Alert Triggered,DDoS,Known Pattern A,Blocked,Medium,Gatik Jayaraman,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/532.2 (KHTML like Gecko) Chrome/51.0.887.0 Safari/532.2,Segment B,Amsterdam.Houston,226.128.188.70,,,Firewall
2024-05-12 09:36:30,183.109.98.162,86.123.73.225,63848,18002,TCP,305,Control,FTP,-,,94.53,Alert Triggered,DDoS,Known Pattern B,Blocked,High,Sumer Dugal,Mozilla/5.0 (X11; Linux i686) AppleWebKit/531.2 (KHTML like Gecko) Chrome/50.0.817.0 Safari/531.2,Segment A,Agartala.Maharashtra,,Log Data,Alert Data,Firewall
2024-05-12 06:44:11,120.41.200.16,240.198.77.222,19187,55341,UDP,1259,Data,HTTP,-,IoC Detected,35.3,Alert Triggered,DDoS,Known Pattern B,Blocked,Low,Dhanuk Anne,Mozilla/5.0 (iPod; U; CPU iPhone OS 3_3 like Mac OS X; lt-LT) AppleWebKit/534.47.5 (KHTML like Gecko) Version/4.0.5 Mobile/8B115 Safari/6534.47.5,Segment B,Vancouver.London,255.190.196.32,Log Data,,Server
2024-05-12 16:35:17,158.54.223.110,148.242.60.141,56322,28717,UDP,368,Data,FTP,-,IoC Detected,23.48,,DDoS,Known Pattern A,Logged,Medium,Priyansh Ravel,Mozilla/5.0 (Windows; U; Windows NT 4.0) AppleWebKit/531.43.2 (KHTML like Gecko) Version/5.0.1 Safari/531.43.2,Segment A,Khammam.Jharkhand,74.211.227.137,,Alert Data,Server
2024-05-12 14:04:58,92.37.162.159,208.184.39.212,3630,26693,TCP,226,Data,DNS,-,IoC Detected,37.39,,Intrusion,Known Pattern A,Logged,Low,Tara Khatri,Mozilla/5.0 (Windows; U; Windows NT 10.0) AppleWebKit/532.47.7 (KHTML like Gecko) Version/4.0.5 Safari/532.47.7,Segment B,Vancouver.Rome,190.56.185.202,Log Data,Alert Data,Firewall
2024-05-12 17:45:30,156.63.214.9,142.130.55.67,57489,21564,TCP,256,Data,HTTP,-,,17.41,,DDoS,Known Pattern B,Ignored,Low,Kartik Chauhan,Opera/8.79.(Windows NT 6.2; the-NP) Presto/2.9.167 Version/12.00,Segment B,Athens.Uttar Pradesh,161.129.73.78,,,Server
2024-05-12 19:58:17,51.38.174.147,4.27.111.22,3403,54090,UDP,1069,Data,FTP,-,IoC Detected,96.41,,DDoS,Known Pattern B,Blocked,High,Ayesha Sundaram,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/535.1 (KHTML like Gecko) Chrome/33.0.809.0 Safari/535.1,Segment B,Satna.Andhra Pradesh,104.163.212.254,,,Server
2024-05-12 06:44:59,139.161.17.171,153.250.236.4,50051,9218,TCP,1386,Control,DNS,-,IoC Detected,42.06,,Malware,Known Pattern A,Logged,Medium,Shaan Rajagopal,Opera/9.81.(Windows NT 6.2; tg-TJ) Presto/2.9.178 Version/12.00,Segment B,Vancouver.Vienna,,Log Data,Alert Data,Server
2024-05-12 13:35:19,192.213.45.67,73.186.149.62,45504,22779,TCP,1229,Control,DNS,-,IoC Detected,83.96,,Intrusion,Known Pattern B,Ignored,High,Diya Sen,Opera/8.48.(X11; Linux x86_64; lb-LU) Presto/2.9.190 Version/12.00,Segment A,Thiruvananthapuram.Madrid,,,,Firewall
2024-05-12 10:15:06,125.248.40.102,165.4.127.187,58093,38686,TCP,1114,Data,FTP,-,IoC Detected,77.63,,DDoS,Known Pattern A,Ignored,High,Nirvi Jha,Mozilla/5.0 (Android 6.0; Mobile; rv:32.0) Gecko/32.0 Firefox/32.0,Segment A,Bhalswa Jahangir Pur.Maharashtra,31.79.123.155,Log Data,,Firewall
2024-05-12 06:47:18,245.151.211.247,177.221.197.172,8363,40507,TCP,1221,Control,FTP,-,,89.84,,Malware,Known Pattern A,Blocked,High,Lavanya Kara,Mozilla/5.0 (iPad; CPU iPad OS 12_4_8 like Mac OS X) AppleWebKit/535.1 (KHTML like Gecko) CriOS/26.0.811.0 Mobile/15C051 Safari/535.1,Segment A,Vienna.Chicago,88.52.247.43,,Alert Data,Firewall
2024-05-12 00:42:04,42.195.27.18,232.129.39.199,12449,45715,TCP,832,Control,FTP,-,,92.61,Alert Triggered,Intrusion,Known Pattern A,Ignored,Medium,Mehul Mammen,Opera/9.63.(Windows 95; ln-CD) Presto/2.9.171 Version/10.00,Segment A,Beijing.Toronto,227.64.126.110,Log Data,,Firewall
2024-05-12 08:51:43,6.192.195.66,210.77.212.205,50782,41090,TCP,565,Control,HTTP,-,IoC Detected,12.69,,DDoS,Known Pattern B,Ignored,Medium,Anya Baria,Opera/9.92.(X11; Linux x86_64; ha-NG) Presto/2.9.163 Version/12.00,Segment C,Lisbon.Guangzhou,,Log Data,Alert Data,Firewall
