Timestamp,Source IP Address,Destination IP Address,Source Port,Destination Port,Protocol,Packet Length,Packet Type,Traffic Type,Payload Data,Malware Indicators,Anomaly Scores,Alerts/Warnings,Attack Type,Attack Signature,Action Taken,Severity Level,User Information,Device Information,Network Segment,Geo-location Data,Proxy Information,Firewall Logs,IDS/IPS Alerts,Log Source
2024-05-14 22:01:37,239.96.116.12,233.214.200.204,17132,46535,TCP,604,Data,FTP,-,,79.65,,DDoS,Known Pattern B,Blocked,Medium,Raghav Khurana,Opera/8.24.(Windows NT 5.01; ar-DZ) Presto/2.9.179 Version/12.00,Segment A,Mexico City.Berlin,,Log Data,,Server
2024-05-14 02:03:16,66.226.168.36,236.3.211.53,48259,27986,TCP,317,Data,DNS,-,,44.89,Alert Triggered,Intrusion,Known Pattern A,Blocked,Low,Ritvik Borra,Mozilla/5.0 (iPod; U; CPU iPhone OS 3_2 like Mac OS X; gd-GB) AppleWebKit/532.30.6 (KHTML like Gecko) Version/4.0.5 Mobile/8B114 Safari/6532.30.6,Segment B,Los Angeles.Brussels,,,,Server
2024-05-14 10:03:05,4.136.50.77,161.150.167.157,56844,5931,TCP,1105,Control,DNS,-,IoC Detected,61.66,Alert Triggered,Intrusion,Known Pattern A,Logged,Low,Renee Kara,Opera/9.56.(X11; Linux x86_64; st-ZA) Presto/2.9.168 Version/11.00,Segment B,Varanasi.Assam,,Log Data,,Server
2024-05-14 21:56:10,208.127.219.64,105.94.143.197,14821,15032,TCP,1401,Data,HTTP,-,,91.87,,DDoS,Known Pattern A,Blocked,Low,Zaina Kari,Opera/9.75.(Windows NT 4.0; bg-BG) Presto/2.9.161 Version/12.00,Segment C,Chengdu.Toronto,37.233.185.5,,Alert Data,Server
2024-05-14 18:46:43,0.103.152.52,149.202.220.191,21076,60114,TCP,833,Data,HTTP,-,IoC Detected,68.23,Alert Triggered,Intrusion,Known Pattern B,Blocked,Medium,Arhaan Dash,Mozilla/5.0 (iPod; U; CPU iPhone OS 3_1 like Mac OS X; wa-BE) AppleWebKit/534.27.5 (KHTML like Gecko) Version/3.0.5 Mobile/8B119 Safari/6534.27.5,Segment A,Chandigarh.Jharkhand,150.61.123.226,,Alert Data,Firewall
2024-05-14 02:47:13,221.64.175.233,53.178.10.159,36843,60030,UDP,116,Control,FTP,-,IoC Detected,84.14,,Malware,Known Pattern A,Blocked,High,Tejas Toor,Mozilla/5.0 (Windows; U; Windows NT 6.0) AppleWebKit/531.28.7 (KHTML like Gecko) Version/4.0.5 Safari/531.28.7,Segment C,Xi'an.Chicago,170.224.131.154,,,Firewall
2024-05-14 03:57:40,89.198.219.228,207.182.141.159,12054,6568,TCP,765,Data,FTP,-,IoC Detected,33.31,,Intrusion,Known Pattern A,Logged,Low,Emir Brahmbhatt,Mozilla/5.0 (iPad; CPU iPad OS 10_3_3 like Mac OS X) AppleWebKit/533.2 (KHTML like Gecko) FxiOS/9.1p5175.0 Mobile/82D593 Safari/533.2,Segment C,Lisbon.Atlanta,,,Alert Data,Server
2024-05-14 21:26:11,161.95.147.98,50.255.123.70,61322,55074,TCP,139,Data,FTP,-,IoC Detected,66.94,,DDoS,Known Pattern B,Logged,Medium,Biju Loyal,Mozilla/5.0 (iPad; CPU iPad OS 6_1_6 like Mac OS X) AppleWebKit/535.2 (KHTML like Gecko) FxiOS/16.7l6321.0 Mobile/16B458 Safari/535.2,Segment A,Atlanta.Madrid,,Log Data,,Server
2024-05-14 17:11:00,147.135.181.65,161.167.57.20,1877,6988,TCP,1284,Control,HTTP,-,,10.77,Alert Triggered,Malware,Known Pattern B,Ignored,Low,Pari Dara,Mozilla/5.0 (Windows NT 5.0) AppleWebKit/536.1 (KHTML like Gecko) Chrome/60.0.866.0 Safari/536.1,Segment C,Vienna.Los Angeles,,Log Data,Alert Data,Firewall
2024-05-14 03:08:53,54.145.213.216,94.148.188.220,40821,20969,TCP,792,Control,HTTP,-,IoC Detected,97.82,Alert Triggered,Malware,Known Pattern B,Ignored,Low,Vardaniya Kanda,Mozilla/5.0 (iPod; U; CPU iPhone OS 3_1 like Mac OS X; gl-ES) AppleWebKit/534.22.2 (KHTML like Gecko) Version/4.0.5 Mobile/8B118 Safari/6534.22.2,Segment A,Athens.Vancouver,,,,Firewall
2024-05-14 23:10:02,168.208.108.13,81.159.179.101,60440,35083,TCP,174,Data,FTP,-,,96.3,Alert Triggered,Intrusion,Known Pattern B,Blocked,Medium,Riya Mannan,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_5_9 rv:6.0; st-ZA) AppleWebKit/531.27.1 (KHTML like Gecko) Version/4.0.4 Safari/531.27.1,Segment C,Udupi.Punjab,,,Alert Data,Server
2024-05-14 06:40:50,167.122.128.43,181.19.83.163,64792,1934,TCP,579,Control,DNS,-,,47.0,,Intrusion,Known Pattern A,Ignored,Low,Reyansh Kapoor,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_2; rv:1.9.4.20) Gecko/3759-03-14 11:19:15 Firefox/3.8,Segment A,Houston.Rome,211.115.207.246,,Alert Data,Firewall
2024-05-14 11:25:38,37.24.34.237,130.0.215.135,16628,44267,UDP,785,Data,DNS,-,IoC Detected,28.99,,Intrusion,Known Pattern B,Blocked,Low,Nirvaan Thaker,Mozilla/5.0 (iPod; U; CPU iPhone OS 3_3 like Mac OS X; ti-ET) AppleWebKit/531.49.4 (KHTML like Gecko) Version/3.0.5 Mobile/8B118 Safari/6531.49.4,Segment C,Madrid.Guangzhou,255.222.126.161,Log Data,,Firewall
2024-05-14 13:11:46,23.93.74.29,123.33.228.131,44286,40235,TCP,970,Data,HTTP,-,IoC Detected,86.69,Alert Triggered,Intrusion,Known Pattern A,Ignored,High,Biju Rastogi,Mozilla/5.0 (Macintosh; PPC Mac OS X 10_7_5; rv:1.9.6.20) Gecko/5126-05-17 15:24:13 Firefox/3.8,Segment B,Shanghai.West Bengal,,,,Server
2024-05-14 17:40:32,56.110.205.115,54.182.95.12,50880,49430,TCP,960,Data,DNS,-,IoC Detected,94.54,,Malware,Known Pattern A,Logged,Medium,Akarsh Grewal,Opera/8.98.(X11; Linux x86_64; fy-NL) Presto/2.9.161 Version/10.00,Segment A,Chengdu.Madrid,54.93.65.110,,Alert Data,Server
2024-05-14 17:51:16,5.150.62.68,65.93.7.80,6805,6600,TCP,173,Data,DNS,-,IoC Detected,87.74,,DDoS,Known Pattern B,Blocked,High,Advik Varughese,Mozilla/5.0 (Windows NT 4.0; mr-IN; rv:1.9.2.20) Gecko/4128-04-27 01:07:14 Firefox/3.8,Segment C,Vienna.Latur,,,,Server
2024-05-14 12:20:02,54.222.38.221,65.195.210.213,64607,36964,TCP,1036,Data,FTP,-,IoC Detected,33.12,,Malware,Known Pattern B,Logged,Low,Zoya Sibal,Mozilla/5.0 (Macintosh; PPC Mac OS X 10_9_3; rv:1.9.5.20) Gecko/9224-12-04 09:16:11 Firefox/3.6.11,Segment A,Chicago.Berlin,42.25.72.156,,Alert Data,Server
2024-05-14 20:05:03,151.71.6.36,213.109.25.65,6793,39884,TCP,1088,Data,HTTP,-,IoC Detected,15.85,Alert Triggered,DDoS,Known Pattern B,Blocked,Low,Samar Thakkar,Mozilla/5.0 (iPhone; CPU iPhone OS 12_4_8 like Mac OS X) AppleWebKit/534.1 (KHTML like Gecko) CriOS/55.0.822.0 Mobile/33Q815 Safari/534.1,Segment A,Atlanta.London,,Log Data,Alert Data,Firewall
2024-05-14 14:20:42,123.216.211.91,45.5.68.101,15709,62072,TCP,814,Data,HTTP,-,,7.52,,Intrusion,Known Pattern A,Blocked,Medium,Samar Garde,Mozilla/5.0 (Windows NT 5.0; ig-NG; rv:1.9.1.20) Gecko/6104-05-11 14:15:45 Firefox/3.8,Segment A,Suryapet.Kerala,,Log Data,,Server
2024-05-14 08:01:03,78.63.58.109,179.175.59.81,1040,26661,UDP,218,Control,FTP,-,IoC Detected,55.71,,DDoS,Known Pattern A,Blocked,Low,Sumer Sarma,Mozilla/5.0 (iPad; CPU iPad OS 9_3_5 like Mac OS X) AppleWebKit/534.2 (KHTML like Gecko) FxiOS/12.2v5969.0 Mobile/88S492 Safari/534.2,Segment C,Athens.Houston,51.60.197.234,Log Data,Alert Data,Firewall
2024-05-14 20:36:54,169.185.118.43,29.175.17.50,21947,56922,UDP,742,Control,HTTP,-,,89.94,Alert Triggered,Malware,Known Pattern A,Ignored,Medium,Aaryahi Salvi,Mozilla/5.0 (iPhone; CPU iPhone OS 14_2 like Mac OS X) AppleWebKit/533.2 (KHTML like Gecko) FxiOS/14.7j2603.0 Mobile/96Y644 Safari/533.2,Segment B,Rajpur Sonarpur.Kerala,,Log Data,,Server
2024-05-14 05:37:24,8.132.12.95,227.255.41.122,6180,48685,TCP,1325,Data,DNS,-,,89.11,Alert Triggered,DDoS,Known Pattern B,Blocked,High,Taimur Deo,Opera/9.11.(Windows NT 5.01; de-LU) Presto/2.9.180 Version/12.00,Segment B,Wuhan.Amsterdam,,Log Data,Alert Data,Firewall
2024-05-14 16:26:34,143.216.235.143,105.148.113.140,33018,51243,TCP,655,Data,DNS,-,IoC Detected,14.41,,Intrusion,Known Pattern B,Ignored,Medium,Tara Tandon,Mozilla/5.0 (Windows; U; Windows NT 5.01) AppleWebKit/533.26.2 (KHTML like Gecko) Version/4.0 Safari/533.26.2,Segment A,Guwahati.Odisha,,,,Firewall
2024-05-14 20:23:41,87.204.74.254,240.149.42.193,59443,54542,TCP,1019,Data,HTTP,-,,87.46,,DDoS,Known Pattern A,Ignored,High,Shamik Tara,Opera/9.74.(X11; Linux i686; lzh-TW) Presto/2.9.160 Version/10.00,Segment C,Toronto.Madrid,180.187.219.46,Log Data,Alert Data,Server
2024-05-14 01:25:33,150.117.52.208,136.209.251.217,27342,48041,TCP,557,Control,FTP,-,IoC Detected,44.98,,DDoS,Known Pattern A,Blocked,Low,Kartik Sem,Mozilla/5.0 (Windows CE) AppleWebKit/532.2 (KHTML like Gecko) Chrome/21.0.819.0 Safari/532.2,Segment B,Ramgarh.Uttar Pradesh,230.51.105.113,,Alert Data,Firewall
2024-05-14 02:46:17,218.6.85.7,113.46.141.189,39730,56773,TCP,1458,Data,FTP,-,,84.91,Alert Triggered,Intrusion,Known Pattern A,Blocked,High,Jayesh Gara,Opera/8.81.(Windows NT 5.2; niu-NZ) Presto/2.9.177 Version/10.00,Segment A,Raiganj.Beijing,235.113.78.228,Log Data,,Firewall
2024-05-14 08:38:41,237.187.223.36,82.249.51.95,35034,37568,TCP,1483,Data,FTP,-,,72.09,,Intrusion,Known Pattern B,Blocked,Medium,Prisha Chakrabarti,Mozilla/5.0 (iPod; U; CPU iPhone OS 4_0 like Mac OS X; hr-HR) AppleWebKit/532.8.4 (KHTML like Gecko) Version/4.0.5 Mobile/8B113 Safari/6532.8.4,Segment B,Kakinada.New York City,33.115.226.75,,Alert Data,Server
2024-05-14 12:14:38,153.48.107.133,119.51.207.160,64808,29097,TCP,302,Data,HTTP,-,IoC Detected,21.95,Alert Triggered,DDoS,Known Pattern B,Logged,Medium,Vivaan Bakshi,Opera/9.55.(Windows NT 6.0; bn-IN) Presto/2.9.173 Version/12.00,Segment C,Bareilly.Meghalaya,138.27.181.54,,,Firewall
2024-05-14 21:11:09,121.66.71.21,116.47.160.211,52441,61236,TCP,1415,Data,FTP,-,IoC Detected,98.65,,Malware,Known Pattern B,Blocked,High,Adah Sampath,Mozilla/5.0 (Windows; U; Windows 95) AppleWebKit/531.15.3 (KHTML like Gecko) Version/4.0 Safari/531.15.3,Segment C,Rome.Atlanta,249.164.188.35,Log Data,Alert Data,Firewall
2024-05-14 08:58:42,210.143.39.48,29.17.133.61,60728,48485,TCP,491,Data,HTTP,-,,4.69,,DDoS,Known Pattern B,Ignored,Medium,Vidur Dass,Mozilla/5.0 (iPod; U; CPU iPhone OS 4_3 like Mac OS X; ru-RU) AppleWebKit/534.8.3 (KHTML like Gecko) Version/3.0.5 Mobile/8B119 Safari/6534.8.3,Segment B,Athens.Guangzhou,,,,Server
2024-05-14 12:15:46,98.25.62.2,116.70.84.155,49563,50561,TCP,1420,Control,DNS,-,IoC Detected,79.83,,DDoS,Known Pattern A,Logged,Low,Uthkarsh Dβ€™Alia,Opera/9.85.(Windows NT 6.0; nso-ZA) Presto/2.9.168 Version/10.00,Segment A,Vienna.Vancouver,169.160.248.127,,,Server
2024-05-14 01:49:22,249.114.196.76,163.26.232.151,55753,55674,ICMP,340,Control,DNS,-,,53.16,Alert Triggered,Intrusion,Known Pattern B,Ignored,Medium,Zoya Bhalla,Mozilla/5.0 (Windows; U; Windows 95) AppleWebKit/531.44.1 (KHTML like Gecko) Version/5.0.5 Safari/531.44.1,Segment A,Montreal.Amsterdam,,,,Server
2024-05-14 08:17:50,239.86.131.49,157.8.55.6,40393,26705,ICMP,166,Control,DNS,-,,21.51,,Intrusion,Known Pattern A,Blocked,Low,Vanya Kanda,Mozilla/5.0 (Windows NT 6.0; wo-SN; rv:1.9.0.20) Gecko/9502-11-02 14:05:54 Firefox/3.8,Segment C,Hangzhou.Latur,,,,Server
2024-05-14 17:00:30,199.26.215.152,73.218.209.104,43046,27400,TCP,555,Data,DNS,-,IoC Detected,2.67,,Malware,Known Pattern A,Logged,Medium,Rania Chacko,Mozilla/5.0 (Macintosh; PPC Mac OS X 10_8_4 rv:2.0; bo-IN) AppleWebKit/531.30.7 (KHTML like Gecko) Version/4.0 Safari/531.30.7,Segment C,Chicago.Vienna,166.128.113.216,Log Data,Alert Data,Server
2024-05-14 21:42:36,41.236.128.208,112.198.205.77,19682,12843,TCP,1489,Control,HTTP,-,IoC Detected,86.2,Alert Triggered,Malware,Known Pattern A,Blocked,High,Alia Varma,Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_3 like Mac OS X) AppleWebKit/533.1 (KHTML like Gecko) FxiOS/14.0i5362.0 Mobile/11Z060 Safari/533.1,Segment A,Brussels.Uttar Pradesh,242.68.186.242,,Alert Data,Firewall
2024-05-14 11:02:06,181.210.199.201,83.208.208.244,54587,1286,UDP,1272,Data,HTTP,-,,92.85,,Intrusion,Known Pattern B,Ignored,Low,Sana Hora,Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_6_9 rv:6.0; hsb-DE) AppleWebKit/531.6.3 (KHTML like Gecko) Version/5.0.2 Safari/531.6.3,Segment B,Maheshtala.Madhya Pradesh,,Log Data,,Firewall
2024-05-14 05:20:24,186.75.158.243,74.66.198.156,1205,19631,TCP,1218,Data,HTTP,-,,63.86,Alert Triggered,DDoS,Known Pattern B,Blocked,Medium,Miraan Brar,Mozilla/5.0 (Windows; U; Windows CE) AppleWebKit/532.42.1 (KHTML like Gecko) Version/5.0.3 Safari/532.42.1,Segment A,Paris.Beijing,,Log Data,Alert Data,Server
2024-05-14 11:25:47,35.115.146.141,5.97.13.143,3929,9961,UDP,950,Control,HTTP,-,IoC Detected,40.68,Alert Triggered,Malware,Known Pattern A,Logged,Low,Nehmat Sharaf,Mozilla/5.0 (Macintosh; PPC Mac OS X 10_9_4 rv:2.0; rw-RW) AppleWebKit/534.18.5 (KHTML like Gecko) Version/4.1 Safari/534.18.5,Segment C,Paris.London,,,Alert Data,Firewall
2024-05-14 05:00:37,190.149.255.173,20.91.252.142,16359,35967,UDP,430,Control,HTTP,-,IoC Detected,96.17,,Malware,Known Pattern A,Blocked,Medium,Yuvraj  Anne,Mozilla/5.0 (Windows; U; Windows NT 6.2) AppleWebKit/533.23.6 (KHTML like Gecko) Version/5.0.3 Safari/533.23.6,Segment B,Beijing.Himachal Pradesh,242.72.237.210,Log Data,Alert Data,Server
2024-05-14 05:20:08,124.140.74.104,220.90.67.31,53183,58232,TCP,1387,Data,HTTP,-,,70.87,,DDoS,Known Pattern A,Ignored,Low,Drishya Dara,Opera/9.87.(Windows 95; ti-ET) Presto/2.9.188 Version/12.00,Segment C,Bareilly.New York City,232.88.182.137,Log Data,Alert Data,Firewall
2024-05-14 23:10:03,1.60.211.91,100.93.168.106,8068,23572,UDP,160,Control,HTTP,-,IoC Detected,73.06,,DDoS,Known Pattern B,Blocked,Medium,Urvi Basu,Opera/9.63.(Windows NT 6.1; nr-ZA) Presto/2.9.184 Version/11.00,Segment A,Nanjing.New York City,,Log Data,,Server
2024-05-14 11:39:49,212.95.246.141,202.23.25.181,51970,10543,TCP,91,Control,FTP,-,,14.47,Alert Triggered,DDoS,Known Pattern A,Blocked,Medium,Riya Chowdhury,Mozilla/5.0 (Linux; Android 2.2.3) AppleWebKit/534.0 (KHTML like Gecko) Chrome/60.0.844.0 Safari/534.0,Segment B,Chongqing.Vienna,28.135.41.89,Log Data,,Firewall
2024-05-14 04:26:12,234.71.90.199,157.30.115.54,32734,30039,TCP,1391,Control,FTP,-,IoC Detected,11.21,Alert Triggered,Intrusion,Known Pattern A,Logged,Medium,Tiya Sethi,Mozilla/5.0 (Windows; U; Windows NT 10.0) AppleWebKit/532.2.1 (KHTML like Gecko) Version/4.1 Safari/532.2.1,Segment B,Madurai.Andhra Pradesh,,,,Firewall
2024-05-14 14:19:56,53.69.218.0,160.47.132.231,51663,52832,TCP,482,Control,DNS,-,,81.47,Alert Triggered,DDoS,Known Pattern A,Ignored,Low,Mishti Chhabra,Mozilla/5.0 (Windows CE) AppleWebKit/536.2 (KHTML like Gecko) Chrome/27.0.888.0 Safari/536.2,Segment A,Beijing.Toronto,235.144.18.213,Log Data,Alert Data,Firewall
2024-05-14 16:57:58,233.137.153.216,19.223.40.59,14003,15047,TCP,1420,Control,FTP,-,,13.3,,Malware,Known Pattern B,Blocked,Low,Kiara Suresh,Opera/9.80.(Windows NT 4.0; ky-KG) Presto/2.9.165 Version/11.00,Segment C,Gulbarga.Nagaland,20.103.143.89,,,Firewall
2024-05-14 21:21:40,218.137.59.199,140.245.53.175,24741,49250,TCP,1355,Data,FTP,-,,73.27,Alert Triggered,DDoS,Known Pattern B,Blocked,Low,Vaibhav Srinivasan,Mozilla/5.0 (Linux; Android 2.0) AppleWebKit/531.0 (KHTML like Gecko) Chrome/16.0.816.0 Safari/531.0,Segment A,Karnal.Chhattisgarh,,Log Data,,Firewall
2024-05-14 07:09:38,97.53.73.136,108.218.212.88,8682,46999,TCP,1304,Data,HTTP,-,IoC Detected,66.4,Alert Triggered,Malware,Known Pattern A,Blocked,Medium,Yashvi Das,Mozilla/5.0 (Linux; Android 3.1) AppleWebKit/531.2 (KHTML like Gecko) Chrome/32.0.886.0 Safari/531.2,Segment B,Miami.Paris,195.156.26.25,,,Firewall
2024-05-14 08:01:40,50.181.53.227,24.39.162.137,33308,25344,TCP,745,Data,FTP,-,IoC Detected,86.48,Alert Triggered,Malware,Known Pattern B,Ignored,High,Nishith Kohli,Mozilla/5.0 (Macintosh; PPC Mac OS X 10_12_0) AppleWebKit/532.1 (KHTML like Gecko) Chrome/38.0.884.0 Safari/532.1,Segment C,Vienna.Los Angeles,115.104.206.185,,,Server
2024-05-14 00:55:50,136.199.38.249,155.211.40.40,59149,26886,TCP,1310,Control,DNS,-,IoC Detected,60.85,,DDoS,Known Pattern B,Blocked,Medium,Hridaan Gera,Opera/8.43.(Windows 95; rw-RW) Presto/2.9.161 Version/12.00,Segment A,Hindupur.Sikkim,,,,Firewall
2024-05-14 20:07:29,124.239.238.91,56.3.11.180,62514,17455,TCP,875,Control,HTTP,-,,52.08,,DDoS,Known Pattern B,Ignored,Medium,Azad Lata,Mozilla/5.0 (X11; Linux i686; rv:1.9.6.20) Gecko/2613-01-29 04:21:41 Firefox/3.6.8,Segment B,Chicago.Berlin,215.134.189.87,Log Data,Alert Data,Server
2024-05-14 00:08:44,212.178.111.206,34.167.80.99,31751,38787,TCP,1433,Control,DNS,-,,78.55,,Intrusion,Known Pattern B,Ignored,Low,Bhavin Sandal,Mozilla/5.0 (iPod; U; CPU iPhone OS 4_1 like Mac OS X; ff-SN) AppleWebKit/531.7.7 (KHTML like Gecko) Version/4.0.5 Mobile/8B118 Safari/6531.7.7,Segment C,Los Angeles.Brussels,60.179.64.79,Log Data,,Firewall
2024-05-14 02:53:08,53.242.159.239,106.50.63.89,45178,47948,TCP,126,Control,DNS,-,IoC Detected,95.11,,Intrusion,Known Pattern A,Ignored,High,Ishaan Wason,Mozilla/5.0 (iPod; U; CPU iPhone OS 3_1 like Mac OS X; ast-ES) AppleWebKit/531.38.2 (KHTML like Gecko) Version/3.0.5 Mobile/8B116 Safari/6531.38.2,Segment A,Berlin.Toronto,253.34.25.94,,Alert Data,Server
